total_orders,avg_discount,success_rate,avg_order_gap,actual_churn,churn_probability,risk_level,customer_id,segment,clv_proxy
2,0.15,0.5,402.0,1,0.25450414733992827,Low Risk,17608,0,3.4
4,0.29,0.75,158.66666666666666,1,0.45198578019975916,Medium Risk,20101,1,8.52
8,0.26375,0.75,102.57142857142857,0,0.11013093813444857,Low Risk,11552,2,13.988750000000001
3,0.09999999999999999,1.0,193.5,0,0.5281857319721883,Medium Risk,39014,1,9.9
3,0.25666666666666665,1.0,161.5,0,0.5970491115001298,Medium Risk,5788,1,6.69
1,0.41,0.0,0.0,1,0.9451941408969418,High Risk,12039,3,2.3600000000000003
6,0.2816666666666667,0.6666666666666666,102.0,0,0.28717164488959873,Low Risk,36818,1,7.183333333333333
3,0.26,1.0,176.0,0,0.5677143503093339,Medium Risk,49176,1,5.18
1,0.08,1.0,0.0,1,0.948153955580335,High Risk,29932,3,2.7600000000000002
4,0.2375,1.0,106.66666666666667,0,0.5642162909417724,Medium Risk,20404,1,6.8625
3,0.2733333333333333,0.6666666666666666,146.5,1,0.6202826835715985,Medium Risk,46471,3,2.9066666666666667
4,0.1275,0.75,216.66666666666666,0,0.3339601876340333,Low Risk,7983,1,10.47
4,0.14750000000000002,1.0,223.0,0,0.32745732699456664,Low Risk,37722,1,10.23
5,0.314,1.0,139.0,0,0.355390923457699,Low Risk,19825,2,10.975999999999999
3,0.2966666666666667,0.6666666666666666,318.0,0,0.28137264457762834,Low Risk,39897,0,6.33
3,0.42333333333333334,1.0,88.5,1,0.7342566475564904,High Risk,26934,3,5.1899999999999995
4,0.185,0.75,69.33333333333333,1,0.6326135221610287,Medium Risk,13910,1,5.705
5,0.19,1.0,142.0,0,0.34726753303667013,Low Risk,44442,1,4.86
7,0.15571428571428572,0.8571428571428571,99.33333333333333,0,0.18667714260536047,Low Risk,19386,2,11.82
5,0.196,0.8,126.5,1,0.37316500270466174,Low Risk,6398,1,8.844000000000001
7,0.16857142857142857,1.0,104.66666666666667,0,0.18202139567301978,Low Risk,28879,2,12.471428571428572
8,0.23125,0.875,60.42857142857143,0,0.15060959818567404,Low Risk,26272,2,15.375
2,0.19499999999999998,0.5,143.0,1,0.7482564680425089,High Risk,31109,3,4.025
1,0.32,0.0,0.0,1,0.9447933051937581,High Risk,41345,3,1.3599999999999999
4,0.255,0.75,93.0,1,0.5871143975561642,Medium Risk,49723,1,8.195
2,0.1,1.0,617.0,0,0.05578849183393757,Low Risk,42940,0,5.4
5,0.296,0.6,119.0,1,0.3858183405086424,Low Risk,11263,1,7.744
8,0.27,0.625,94.28571428571429,0,0.11602469452597992,Low Risk,27620,2,13.14
2,0.075,1.0,33.0,1,0.8849309817596107,High Risk,36658,3,5.550000000000001
2,0.08499999999999999,1.0,431.0,1,0.2177683865181214,Low Risk,14873,0,4.575
2,0.31,1.0,83.0,1,0.8379540445413534,High Risk,34907,3,2.76
2,0.19,1.0,379.0,1,0.302375397600177,Low Risk,2862,0,4.050000000000001
6,0.25333333333333335,0.8333333333333334,74.8,1,0.33844363534618493,Low Risk,32652,2,10.453333333333333
5,0.344,1.0,102.0,1,0.4294112677275635,Medium Risk,14898,1,7.872
5,0.23399999999999999,1.0,120.0,0,0.3908337308059383,Low Risk,39601,1,8.426
1,0.47,1.0,0.0,1,0.9497722156854025,High Risk,35101,3,1.59
3,0.29333333333333333,1.0,196.5,0,0.5260777693820324,Medium Risk,34090,1,2.8266666666666667
3,0.18000000000000002,0.6666666666666666,219.5,1,0.4685138638291719,Medium Risk,38477,1,4.1
5,0.196,0.8,115.0,1,0.39585986321803907,Low Risk,18091,1,8.040000000000001
2,0.235,1.0,282.0,0,0.4942204127463395,Medium Risk,27171,0,3.06
4,0.1925,1.0,237.0,0,0.3030912911488677,Low Risk,27837,1,5.6525
7,0.2285714285714286,0.8571428571428571,91.83333333333333,0,0.19734830251457547,Low Risk,29594,2,15.428571428571427
3,0.21,1.0,146.5,0,0.6258127877903409,Medium Risk,10179,1,6.32
2,0.295,0.0,96.0,0,0.809451595359885,High Risk,40666,1,5.640000000000001
6,0.24333333333333332,1.0,104.8,0,0.28764990052790435,Low Risk,19741,2,11.350000000000001
3,0.26,0.0,182.5,1,0.5328023795720087,Medium Risk,9875,1,6.66
7,0.22714285714285715,1.0,60.333333333333336,0,0.2445437746905209,Low Risk,34557,2,10.047142857142857
4,0.195,0.75,176.33333333333334,0,0.4138334026100279,Medium Risk,32849,1,9.66
8,0.2275,0.75,73.42857142857143,0,0.13593845422412643,Low Risk,29833,2,18.54
5,0.32,0.6,128.25,1,0.36818335221352194,Low Risk,32326,1,8.84
3,0.22,0.6666666666666666,153.0,0,0.6063427424931501,Medium Risk,22285,1,4.68
1,0.46,1.0,0.0,1,0.9497313258482512,High Risk,14738,3,2.16
3,0.25,0.3333333333333333,250.5,0,0.39947690226490035,Low Risk,14021,1,7.5
6,0.33499999999999996,1.0,85.2,0,0.32398987014906483,Low Risk,7020,2,8.645
3,0.20666666666666667,1.0,114.0,0,0.6867736057055703,Medium Risk,20750,1,7.933333333333334
4,0.37,0.75,163.0,0,0.4447419895007624,Medium Risk,7762,1,7.5600000000000005
5,0.24,0.8,178.5,0,0.27916582496771936,Low Risk,36433,1,9.120000000000001
3,0.19666666666666666,1.0,224.0,0,0.46673849629049186,Medium Risk,18627,1,6.426666666666667
3,0.27666666666666667,0.3333333333333333,76.5,1,0.739987120290864,High Risk,42464,3,6.510000000000001
5,0.268,0.8,126.25,0,0.3750977738842901,Low Risk,3697,1,8.783999999999999
1,0.12,1.0,0.0,1,0.9483221734199366,High Risk,42003,3,1.76
4,0.17,0.75,172.0,0,0.42210452323167513,Medium Risk,41929,1,6.64
5,0.29000000000000004,1.0,168.25,0,0.3012307154470679,Low Risk,22736,1,9.23
3,0.37666666666666665,1.0,125.0,0,0.6699364817880673,Medium Risk,37857,1,5.609999999999999
2,0.38,1.0,373.0,1,0.31654639650102795,Low Risk,49561,0,4.34
4,0.25,0.75,104.33333333333333,1,0.5639218180897014,Medium Risk,31143,3,4.5
4,0.25,1.0,171.66666666666666,0,0.4297734721978636,Medium Risk,34358,1,9.75
4,0.2725,0.75,178.66666666666666,0,0.41072679732348116,Medium Risk,33464,1,8.73
3,0.30666666666666664,0.6666666666666666,106.0,0,0.6966504495896689,Medium Risk,35301,1,2.7733333333333334
3,0.12,0.6666666666666666,79.0,0,0.7389657672091444,High Risk,7317,1,5.28
5,0.21200000000000002,0.8,65.25,1,0.4983922871523041,Medium Risk,23288,1,11.032
6,0.21666666666666667,1.0,122.2,0,0.2584124245527818,Low Risk,35664,2,14.883333333333333
5,0.26799999999999996,0.8,161.5,0,0.30908208640864815,Low Risk,46723,2,12.443999999999999
6,0.25666666666666665,0.6666666666666666,103.2,0,0.2846907872072669,Low Risk,49704,2,10.406666666666668
8,0.37875,0.875,51.857142857142854,1,0.16169106417677795,Low Risk,47090,2,13.667500000000002
4,0.1775,1.0,106.33333333333333,0,0.5636357717714464,Medium Risk,30479,1,6.58
2,0.33,0.5,13.0,1,0.8989105764827275,High Risk,45043,3,2.01
3,0.14333333333333334,0.6666666666666666,211.0,0,0.4854146200466442,Medium Risk,47410,1,10.280000000000001
5,0.316,0.8,134.0,0,0.361021030457458,Low Risk,35012,1,8.207999999999998
3,0.14666666666666667,0.6666666666666666,162.0,1,0.5867670064498457,Medium Risk,21579,3,5.973333333333333
4,0.345,1.0,212.66666666666666,0,0.3505551763483865,Low Risk,8679,1,5.24
6,0.21666666666666667,1.0,120.0,0,0.26194435649438885,Low Risk,24030,2,16.45
6,0.225,0.8333333333333334,78.4,0,0.3312157891575472,Low Risk,10354,2,13.175
2,0.01,1.0,279.0,0,0.49565614773459665,Medium Risk,45885,0,7.92
7,0.16142857142857142,0.8571428571428571,98.5,0,0.1878093972811831,Low Risk,11930,2,13.417142857142856
3,0.24666666666666667,1.0,244.5,0,0.42557196618796855,Medium Risk,3970,0,5.273333333333333
8,0.23125,0.875,91.71428571428571,0,0.12017552354124064,Low Risk,10434,2,16.9125
2,0.27999999999999997,0.5,321.0,0,0.40419729882686267,Medium Risk,19715,0,5.04
5,0.202,1.0,123.5,1,0.38325788843104863,Low Risk,44378,1,9.576
5,0.36,0.8,153.75,0,0.3247796922696743,Low Risk,13560,1,8.32
6,0.255,0.6666666666666666,86.4,0,0.31403282905927626,Low Risk,38521,2,9.685
1,0.06,1.0,0.0,0,0.9480696526715905,High Risk,15790,3,0.94
3,0.20666666666666667,1.0,32.0,1,0.8129063330346398,High Risk,36752,3,3.966666666666667
4,0.3175,1.0,139.0,1,0.4988667941024797,Medium Risk,2289,1,5.46
8,0.16749999999999998,0.875,83.14285714285714,0,0.1273338724353917,Low Risk,17145,2,15.8175
2,0.375,1.0,464.0,0,0.17812384249167684,Low Risk,5390,0,5.0
7,0.3,0.8571428571428571,98.0,0,0.19026884967291616,Low Risk,21336,2,9.799999999999999
1,0.25,1.0,0.0,1,0.948865323993318,High Risk,19742,3,3.0
3,0.11666666666666668,0.6666666666666666,279.5,0,0.3470632924064763,Low Risk,19076,0,8.833333333333332
1,0.01,1.0,0.0,0,0.9478583281989889,High Risk,38418,3,0.99
4,0.3275,0.75,150.0,1,0.4707453515120588,Medium Risk,43969,1,7.3975
3,0.15333333333333335,1.0,86.5,1,0.7329956706735953,High Risk,21041,3,6.773333333333333
3,0.3433333333333333,0.6666666666666666,318.5,0,0.2813378982146029,Low Risk,3167,0,2.626666666666667
7,0.22999999999999998,0.8571428571428571,108.83333333333333,0,0.1758649231621494,Low Risk,45374,2,18.48
7,0.2885714285714286,0.7142857142857143,42.833333333333336,1,0.2686390996058849,Low Risk,37525,2,12.805714285714286
7,0.2785714285714286,0.42857142857142855,66.5,0,0.22712389595577823,Low Risk,6488,2,15.871428571428572
3,0.21666666666666667,1.0,245.0,0,0.42392495843635397,Medium Risk,29860,0,6.266666666666667
4,0.235,1.0,186.33333333333334,0,0.3997782273832007,Low Risk,41347,1,6.12
5,0.22199999999999998,1.0,106.25,0,0.4182031195246356,Medium Risk,7669,1,10.892
7,0.2757142857142857,0.7142857142857143,112.16666666666667,0,0.17066516494239065,Low Risk,31359,2,11.588571428571429
2,0.245,1.0,367.0,1,0.324928737662634,Low Risk,503,0,3.02
3,0.23666666666666666,1.0,260.5,0,0.39311265899584497,Low Risk,44307,0,6.1066666666666665
4,0.185,0.75,106.0,1,0.5591279982708977,Medium Risk,6613,1,8.149999999999999
7,0.27714285714285714,1.0,30.833333333333332,0,0.2936761581768612,Low Risk,48015,2,12.288571428571428
1,0.22,0.0,0.0,1,0.9443446954626573,High Risk,1698,3,2.34
4,0.3425,0.75,130.0,0,0.5127333793001122,Medium Risk,17866,1,5.9174999999999995
4,0.3025,0.75,224.66666666666666,0,0.32255424228154456,Low Risk,45218,1,6.975
5,0.21200000000000002,0.8,142.75,0,0.34235292446694837,Low Risk,27673,1,10.244
2,0.175,1.0,316.0,1,0.42266564056542566,Medium Risk,11078,0,1.65
5,0.382,0.8,93.75,0,0.4428577943059729,Medium Risk,25394,1,8.034
5,0.264,0.8,121.5,0,0.38434801388683465,Low Risk,23575,1,8.096
3,0.20666666666666667,1.0,313.5,0,0.29341232462426736,Low Risk,43004,0,7.933333333333334
5,0.36,0.6,126.25,0,0.3728733322103369,Low Risk,12862,1,8.96
4,0.195,1.0,197.66666666666666,0,0.3765205621538539,Low Risk,36669,1,8.854999999999999
3,0.32666666666666666,1.0,140.0,0,0.6407233230302333,Medium Risk,16285,1,3.3666666666666667
6,0.145,1.0,125.6,0,0.2518565853301881,Low Risk,45978,2,11.115
1,0.47,0.0,0.0,1,0.9454598399527929,High Risk,10306,3,2.12
2,0.06,0.0,268.0,0,0.4979337397857184,Medium Risk,33367,0,6.58
1,0.26,1.0,0.0,1,0.9489068803622911,High Risk,31570,3,1.48
4,0.3375,0.5,203.66666666666666,0,0.35763656159036894,Low Risk,16414,1,6.625
10,0.21800000000000003,0.9,41.22222222222222,1,0.060098857889379645,Low Risk,46547,2,21.114
2,0.375,1.0,86.0,1,0.8352952524956236,High Risk,11943,3,1.25
6,0.24333333333333332,0.6666666666666666,109.2,0,0.27438303535848924,Low Risk,36177,2,10.593333333333334
6,0.31,0.8333333333333334,126.6,0,0.25022273629768715,Low Risk,47239,2,10.35
4,0.36,0.5,143.66666666666666,0,0.47919352443979724,Medium Risk,41245,1,7.68
3,0.2866666666666667,0.6666666666666666,101.0,0,0.7050342873858175,High Risk,10073,1,4.28
2,0.24000000000000002,1.0,407.0,1,0.25630474318924096,Low Risk,35165,0,2.2800000000000002
4,0.1275,0.75,201.33333333333334,0,0.36298338507815225,Low Risk,4502,1,6.98
1,0.44,1.0,0.0,0,0.949649451578538,High Risk,43144,3,2.24
3,0.26666666666666666,1.0,174.0,1,0.5719432934576801,Medium Risk,29281,1,3.666666666666667
2,0.29000000000000004,1.0,472.0,1,0.1675462484622293,Low Risk,40256,0,2.13
4,0.22749999999999998,1.0,133.0,1,0.5094487234883399,Medium Risk,19874,1,7.725
2,0.27,1.0,530.0,0,0.11021117658778881,Low Risk,18119,0,2.92
3,0.3433333333333333,1.0,107.0,1,0.7016510240130969,High Risk,38694,3,3.2833333333333337
3,0.4166666666666667,0.6666666666666666,277.0,0,0.35768703438050775,Low Risk,49106,0,4.666666666666666
7,0.3242857142857143,0.8571428571428571,102.83333333333333,0,0.18444820864534728,Low Risk,11227,2,10.135714285714286
2,0.18,1.0,397.0,0,0.2715051968793419,Low Risk,34001,0,6.5600000000000005
3,0.24,1.0,136.0,1,0.6466718174047963,Medium Risk,17932,3,6.08
2,0.41,1.0,180.0,1,0.6990155861059246,Medium Risk,12153,3,1.7700000000000002
2,0.17,1.0,572.0,0,0.07962459907897147,Low Risk,3392,0,3.32
4,0.16999999999999998,1.0,79.66666666666667,1,0.6172055576440644,Medium Risk,4294,3,6.640000000000001
6,0.2783333333333333,1.0,132.8,0,0.24280485443137828,Low Risk,22973,2,9.381666666666668
3,0.20333333333333334,1.0,147.0,1,0.6247018047422721,Medium Risk,29590,1,4.779999999999999
6,0.21,0.6666666666666666,113.6,0,0.2665784982153694,Low Risk,510,2,10.27
5,0.258,1.0,147.5,0,0.3382463703160152,Low Risk,48183,2,11.129999999999999
2,0.135,0.5,194.0,1,0.6589962144217553,Medium Risk,35483,3,5.1899999999999995
5,0.18,1.0,80.0,1,0.4713283985006563,Medium Risk,4611,1,8.200000000000001
4,0.29000000000000004,1.0,189.66666666666666,0,0.3942508095367544,Low Risk,34373,1,4.97
3,0.24666666666666667,1.0,246.5,0,0.4214992300629917,Medium Risk,35811,0,5.273333333333333
3,0.34,0.6666666666666666,202.0,0,0.5083886611206803,Medium Risk,36825,1,3.9599999999999995
1,0.22,1.0,0.0,1,0.94874046293894,High Risk,5956,3,2.34
6,0.21666666666666667,0.8333333333333334,88.4,0,0.3128537706600347,Low Risk,35778,2,10.966666666666667
4,0.3125,1.0,55.0,1,0.667222167740166,Medium Risk,32901,1,8.25
3,0.36000000000000004,0.6666666666666666,58.5,1,0.7741938643827276,High Risk,49425,3,4.4799999999999995
6,0.305,0.8333333333333334,33.6,0,0.42014489065454497,Medium Risk,14639,2,13.205000000000002
3,0.39999999999999997,0.6666666666666666,96.5,1,0.7147629713387271,High Risk,30949,3,1.8000000000000003
5,0.27599999999999997,0.6,112.0,0,0.39933094240118155,Low Risk,22829,1,5.068
8,0.23625000000000002,0.875,85.28571428571429,0,0.12600835502828395,Low Risk,4995,2,15.274999999999999
4,0.1275,1.0,198.66666666666666,0,0.37321072813338135,Low Risk,27685,1,11.342500000000001
1,0.35,0.0,0.0,0,0.9449272228532617,High Risk,4116,1,2.6
4,0.2425,1.0,156.0,0,0.46188685989157374,Medium Risk,36068,1,6.817500000000001
4,0.3375,1.0,211.33333333333334,0,0.35294442228355255,Low Risk,47396,1,4.6375
1,0.46,1.0,0.0,1,0.9497313258482512,High Risk,30002,3,0.54
2,0.295,0.5,369.0,1,0.31279828087065586,Low Risk,6768,0,2.115
4,0.1875,0.5,130.66666666666666,0,0.5025933899254071,Medium Risk,42885,1,7.3125
7,0.24285714285714285,0.7142857142857143,97.33333333333333,0,0.1884647280388162,Low Risk,16476,2,14.385714285714286
4,0.17500000000000002,1.0,196.0,0,0.37938585503620864,Low Risk,13249,1,9.075
1,0.44,0.0,0.0,1,0.9453271424952808,High Risk,22676,3,2.24
3,0.35000000000000003,1.0,268.5,0,0.37959652669448224,Low Risk,17920,0,5.85
4,0.20249999999999999,0.75,229.33333333333334,0,0.31226551474234265,Low Risk,7053,1,7.1775
5,0.1,0.8,142.5,0,0.3406638220883709,Low Risk,41767,1,10.8
2,0.2,0.0,112.0,1,0.7866520539719648,High Risk,38276,3,4.800000000000001
3,0.17666666666666667,0.6666666666666666,236.5,0,0.43335224199058975,Medium Risk,3985,1,9.88
7,0.20285714285714285,0.7142857142857143,104.5,0,0.17898807954908935,Low Risk,22728,2,11.16
8,0.17875000000000002,0.875,86.57142857142857,0,0.12429485134199096,Low Risk,49946,2,17.24625
6,0.15166666666666664,0.6666666666666666,118.8,0,0.25722902349852267,Low Risk,27005,1,10.18
2,0.195,1.0,279.0,0,0.49961878479957483,Medium Risk,6620,0,4.83
2,0.095,1.0,208.0,1,0.6415478599877295,Medium Risk,39068,3,3.62
5,0.248,1.0,90.25,1,0.4515333953516382,Medium Risk,42683,1,7.52
10,0.23199999999999998,0.9,76.0,0,0.0457099626408812,Low Risk,24519,2,22.272000000000002
3,0.08666666666666667,1.0,165.5,0,0.5854668389521347,Medium Risk,23426,1,7.306666666666667
6,0.3116666666666667,0.6666666666666666,91.2,0,0.30650461030765525,Low Risk,23775,2,8.948333333333332
7,0.15142857142857144,1.0,51.666666666666664,0,0.2569026754696169,Low Risk,45207,2,14.425714285714285
6,0.25,0.8333333333333334,78.0,0,0.33243040879903984,Low Risk,7569,2,10.5
7,0.2057142857142857,1.0,110.83333333333333,0,0.17494720764565763,Low Risk,32873,2,9.53142857142857
2,0.25,0.5,486.0,0,0.14594402803404682,Low Risk,37329,0,6.0
1,0.27,1.0,0.0,1,0.9489484047760787,High Risk,49852,3,2.92
4,0.14250000000000002,0.75,90.33333333333333,1,0.5901659804620866,Medium Risk,40008,3,8.575
3,0.12,1.0,208.0,1,0.4984094311963677,Medium Risk,42389,1,7.92
5,0.35,0.8,100.0,1,0.4293650361603669,Medium Risk,19513,1,8.450000000000001
3,0.19999999999999998,0.6666666666666666,326.0,0,0.26645761407969437,Low Risk,41285,0,4.800000000000001
1,0.46,1.0,0.0,0,0.9497313258482512,High Risk,23523,3,1.08
7,0.2542857142857143,1.0,107.0,0,0.18022420504917339,Low Risk,22460,2,10.440000000000001
3,0.04,0.6666666666666666,215.0,0,0.4748776419364814,Medium Risk,47889,1,9.6
4,0.185,1.0,121.0,0,0.5335109335972612,Medium Risk,36353,1,7.334999999999999
7,0.3085714285714286,0.2857142857142857,110.66666666666667,0,0.16758427272813262,Low Risk,49335,2,13.828571428571427
5,0.316,0.8,42.75,1,0.5473930801649227,Medium Risk,27533,1,6.156
3,0.33,1.0,230.0,0,0.4571398992285935,Medium Risk,19516,0,2.6799999999999997
3,0.17,1.0,187.5,0,0.5421258397695691,Medium Risk,7770,1,7.47
3,0.2933333333333333,0.3333333333333333,188.5,1,0.5282658338656415,Medium Risk,18061,1,4.946666666666667
3,0.26333333333333336,0.6666666666666666,235.5,0,0.4372277696393424,Medium Risk,46348,1,5.893333333333333
4,0.1075,1.0,104.0,1,0.5669442900081866,Medium Risk,13849,3,5.3549999999999995
3,0.29666666666666663,1.0,192.0,0,0.5354961999395631,Medium Risk,33500,1,2.1100000000000003
5,0.35,0.8,130.5,0,0.3684597669633771,Low Risk,38380,1,8.450000000000001
5,0.242,0.8,145.25,0,0.3382489388227886,Low Risk,36552,1,11.370000000000001
6,0.32,1.0,77.6,1,0.33773760371015116,Low Risk,12676,2,10.879999999999999
2,0.32999999999999996,1.0,213.0,1,0.6365730215724777,Medium Risk,2913,3,3.35
6,0.285,0.6666666666666666,92.4,0,0.30389773725767383,Low Risk,48799,2,8.580000000000002
7,0.20142857142857143,0.7142857142857143,87.33333333333333,0,0.20098318167488935,Low Risk,12165,2,7.985714285714286
4,0.275,1.0,108.0,1,0.562270986741561,Medium Risk,26100,1,6.5249999999999995
4,0.305,0.5,139.33333333333334,0,0.48704192539704777,Medium Risk,9971,1,6.950000000000001
2,0.035,0.5,134.0,0,0.7596371566543291,High Risk,27679,1,2.895
4,0.415,1.0,140.0,0,0.49887012200419467,Medium Risk,34542,1,8.774999999999999
2,0.17,1.0,435.0,0,0.21335858098761717,Low Risk,4326,0,2.4899999999999998
7,0.3614285714285715,0.8571428571428571,116.83333333333333,0,0.1679701570691108,Low Risk,4687,2,8.94
4,0.3025,0.75,166.33333333333334,0,0.4364643259825052,Medium Risk,44515,1,6.975
1,0.28,1.0,0.0,1,0.9489898972563002,High Risk,39107,3,2.88
3,0.26,0.6666666666666666,49.0,0,0.7863080180727579,High Risk,25544,1,5.92
1,0.32,1.0,0.0,1,0.9491555482735796,High Risk,33866,3,1.3599999999999999
5,0.29,0.8,169.75,0,0.294975764261716,Low Risk,37113,1,7.81
6,0.22833333333333336,1.0,123.0,0,0.25732679483683113,Low Risk,11561,2,12.346666666666666
2,0.25,1.0,311.0,1,0.43445164402106157,Medium Risk,20845,0,3.75
7,0.22285714285714286,1.0,103.16666666666667,0,0.18459061660675377,Low Risk,17422,2,14.765714285714285
4,0.2125,1.0,143.66666666666666,0,0.4868899879256684,Medium Risk,33472,1,6.3
3,0.3133333333333333,1.0,260.5,0,0.39468092487892936,Low Risk,21942,0,4.120000000000001
4,0.29000000000000004,0.75,128.0,0,0.5157766240480405,Medium Risk,33357,1,7.81
5,0.3,0.8,98.5,0,0.43138185786351635,Medium Risk,30985,1,9.799999999999999
3,0.3466666666666667,0.6666666666666666,278.5,0,0.35344604230106236,Low Risk,5693,0,5.88
4,0.19749999999999998,0.75,155.33333333333334,1,0.456913613454269,Medium Risk,27768,1,9.629999999999999
4,0.2625,0.75,176.33333333333334,0,0.4152370246573563,Medium Risk,21109,1,7.375
6,0.28833333333333333,1.0,113.8,0,0.27328185382039377,Low Risk,30927,2,12.81
7,0.1942857142857143,0.7142857142857143,80.0,0,0.21088344056506841,Low Risk,27181,2,16.114285714285714
5,0.304,1.0,162.5,0,0.3116779776677207,Low Risk,23018,2,11.136
3,0.13,1.0,165.0,0,0.5873787419857129,Medium Risk,46414,1,7.83
4,0.2675,1.0,69.33333333333333,0,0.6392807902275134,Medium Risk,47594,1,7.324999999999999
3,0.13,1.0,349.0,0,0.23477755149223728,Low Risk,6736,0,6.09
6,0.24666666666666667,0.8333333333333334,116.2,0,0.26578599632165045,Low Risk,3756,2,10.546666666666667
4,0.2475,1.0,111.66666666666667,0,0.5541481908075887,Medium Risk,38776,1,12.04
4,0.15,0.5,208.33333333333334,0,0.34510529602398793,Low Risk,1721,1,11.049999999999999
3,0.25333333333333335,0.6666666666666666,303.5,0,0.305670828079637,Low Risk,28762,0,5.973333333333333
1,0.12,0.0,0.0,1,0.9438926568131918,High Risk,33936,3,3.52
3,0.3466666666666667,0.6666666666666666,46.5,1,0.7910208939701463,High Risk,22951,1,5.88
3,0.35333333333333333,1.0,109.5,1,0.6974486017658668,Medium Risk,38351,3,3.8800000000000003
1,0.28,1.0,0.0,0,0.9489898972563002,High Risk,22729,1,2.88
3,0.45999999999999996,0.6666666666666666,208.5,0,0.4974064495366029,Medium Risk,36062,0,2.16
5,0.27799999999999997,1.0,82.25,0,0.46874531900573646,Medium Risk,29145,2,10.83
3,0.2333333333333333,1.0,59.5,1,0.7758989491828094,High Risk,9475,3,5.366666666666667
9,0.3011111111111111,0.7777777777777778,86.625,0,0.07300778061126645,Low Risk,6821,2,15.375555555555556
3,0.31666666666666665,1.0,332.5,0,0.2634885937233376,Low Risk,29943,0,2.05
6,0.25833333333333336,0.6666666666666666,115.8,0,0.26380985033845766,Low Risk,39178,2,11.125
2,0.325,1.0,154.0,1,0.7411946238934827,High Risk,48224,3,3.375
6,0.20166666666666666,1.0,67.8,1,0.3539334194630833,Low Risk,5512,2,15.168333333333333
4,0.3425,1.0,93.33333333333333,1,0.5935102930635755,Medium Risk,22154,1,6.574999999999999
1,0.22,0.0,0.0,1,0.9443446954626573,High Risk,19301,3,0.78
2,0.14,0.0,196.0,0,0.6454530226118261,Medium Risk,309,1,3.44
3,0.3666666666666667,0.6666666666666666,178.5,0,0.5577033522398135,Medium Risk,7548,1,6.333333333333333
4,0.32499999999999996,1.0,204.66666666666666,0,0.36549589764930207,Low Risk,26249,1,3.375
3,0.24333333333333332,1.0,303.5,0,0.311670538987114,Low Risk,39069,0,5.296666666666667
4,0.345,1.0,208.0,0,0.35946728391597776,Low Risk,9713,1,7.205
4,0.2925,0.75,149.66666666666666,0,0.4706908790484223,Medium Risk,45657,1,6.3675
5,0.32,1.0,169.25,0,0.30001754567241173,Low Risk,3416,1,9.52
5,0.274,1.0,70.5,1,0.49311973927823394,Medium Risk,37447,3,7.986
6,0.2816666666666667,1.0,118.0,0,0.26626874977604215,Low Risk,21644,2,10.056666666666665
7,0.20142857142857143,0.8571428571428571,90.0,0,0.19941011630231345,Low Risk,43770,2,16.77
7,0.20857142857142857,0.7142857142857143,109.16666666666667,0,0.1734097883097307,Low Risk,24210,2,13.454285714285714
5,0.25,1.0,101.5,1,0.4284599511298507,Medium Risk,18204,2,11.25
3,0.26,0.6666666666666666,79.0,1,0.7412729714708868,High Risk,26243,3,5.18
3,0.23666666666666666,0.3333333333333333,313.5,0,0.28206439497687014,Low Risk,9262,0,4.58
2,0.445,1.0,474.0,1,0.16707248520948598,Low Risk,32786,0,4.4399999999999995
6,0.3416666666666666,0.8333333333333334,129.6,0,0.2460607680918324,Low Risk,34133,2,10.533333333333335
4,0.21,0.5,178.33333333333334,1,0.40485732339601366,Medium Risk,26130,1,10.27
1,0.23,1.0,0.0,1,0.9487821153032868,High Risk,36715,3,0.77
4,0.2175,1.0,201.33333333333334,0,0.3698180516892053,Low Risk,30522,1,9.39
5,0.246,0.8,133.5,0,0.3605995894014055,Low Risk,20459,1,6.786
4,0.1875,1.0,134.0,0,0.5065075245278983,Medium Risk,6633,1,5.6875
3,0.17666666666666667,0.6666666666666666,312.0,0,0.28948198854430135,Low Risk,29774,0,7.41
6,0.21999999999999997,1.0,117.6,0,0.2658884546941131,Low Risk,29094,2,10.92
3,0.31666666666666665,0.3333333333333333,138.0,0,0.6309705693754541,Medium Risk,28595,1,7.516666666666667
4,0.31,1.0,145.33333333333334,1,0.4855042759109156,Medium Risk,9434,1,6.209999999999999
7,0.2942857142857143,0.5714285714285714,99.5,0,0.18450798269503355,Low Risk,3196,2,12.702857142857143
4,0.1525,0.75,119.33333333333333,0,0.5308685399144686,Medium Risk,21149,1,9.3225
1,0.22,1.0,0.0,0,0.94874046293894,High Risk,49823,1,3.12
5,0.33199999999999996,1.0,107.0,0,0.4189744804492585,Medium Risk,8989,2,9.352
3,0.13333333333333333,1.0,261.0,0,0.39000982113312466,Low Risk,33673,0,6.933333333333334
6,0.255,0.8333333333333334,133.2,0,0.23917915496258424,Low Risk,37385,2,14.9
4,0.3325,1.0,153.0,1,0.4700320077322069,Medium Risk,43230,1,8.01
2,0.24000000000000002,0.5,23.0,1,0.8903245885679257,High Risk,43194,3,4.5600000000000005
5,0.254,1.0,76.5,0,0.4801903958204739,Medium Risk,25361,1,8.206
4,0.17,0.75,95.0,0,0.5812933711258769,Medium Risk,19811,1,12.45
3,0.23,1.0,162.0,1,0.5954951612331032,Medium Risk,24772,1,4.62
1,0.38,1.0,0.0,1,0.9494030704617212,High Risk,34105,3,2.48
